benchmark,model_name,model_identity_hash,method,display_method,backend_method,method_config_hash,problem_id,base_seed,sample_id,effective_seed,task_key,dataset_sha256,prompt_hash,input_token_hash,generation_config_hash,parser_hash,reference_answer,parsed_answer,is_correct,parser_strategy,parser_error,generated_tokens,generated_token_hash,generated_text_sha256,stop_reason,eos_stop,length_stop,truncated,oom,runtime_error,source_result_path,source_result_sha256,experiment_id,config_hash,git_commit,physical_gpu_id,gpu_uuid,timestamp,k_bits,v_bits,group_size,sink_length,recent_length,residual_length,selector,v4_budget_fraction,observed_v4_fraction,cache_mode,prompt_protocol,formal_key
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,3,43,0,3043,aime24:p3:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,cd5065be0856b8600932c057ea35100e,613d3fb5f41f27cbff6e99c651f7ce53,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,385,14,False,boxed,,14156,83901ec7e8c652848dcb30bf8b2340ece116fbb780ced646ec5b310b90ed3915,ba6d8c7221f78f9c9c6cf79b3d379b3bd9f402ae438905edfdee48572618c215,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p03.json,423bebe3ef499979083bd4be761d822a7a96d7f517c8bbb8d8a728b05b08ec20,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T15:58:18.409002+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p03
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,3,44,0,3044,aime24:p3:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,cd5065be0856b8600932c057ea35100e,613d3fb5f41f27cbff6e99c651f7ce53,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,385,24,False,boxed,,17743,7ff2db016a8646bc96a2e955679a3930c153609a4ce6102148413ecff9c0c584,f2d98aa1670ae12476fc2be1ded29f9d0844fd8dbd003b4cf86dd04983ae6f5c,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p03.json,a684f6696c48f87059e068253edb38f7398172ff13c3ae44fa8297fa5eabdd05,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T16:16:58.016872+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p03
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,4,42,0,4042,aime24:p4:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,c1a4b974fe45dba26537de04ed9f998d,7d461c5610300e38bf6e46995f127afa,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,110,19,False,boxed,,16315,1e5c591fef5aa9e7fa3442286950c1a2ec22356c26bddbd3a4928fac3c41f7b0,76ebdf841e47d91f0f8c92c0676be6b7f8c09dccf99a730a6dd573977e0ba4c3,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p04.json,58259c4c4b21bf5ac91e6415d30f526f2dfa7c82fdf6f8d740ca4e4c8c350267,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T16:33:58.500541+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p04
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,4,43,0,4043,aime24:p4:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,c1a4b974fe45dba26537de04ed9f998d,7d461c5610300e38bf6e46995f127afa,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,110,110,True,boxed,,14311,510ab10036b6f655d667673b1f9968da25e904a9358027f4796362cd49997f4e,1dae1a1184b88c5fe70cdc3bb4dbcb43315e0f6ebecaddb14359b92bfdb9e18b,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p04.json,204cb18b7730d31921e654c51170685d2ab5832311ba235ed65c0b3d9233b5f7,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T16:48:51.371066+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p04
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,4,44,0,4044,aime24:p4:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,c1a4b974fe45dba26537de04ed9f998d,7d461c5610300e38bf6e46995f127afa,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,110,138,False,boxed,,20644,24eeec11a2c6eec3ff544cf6fb3894f14ec638e4cd0adad404ce144df5e92315,d5d17e05445c717daa2a8d3ae2b46e7fb9c73de0cc1dc833de64d9d7d91b6e9e,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p04.json,1413bf1d41c82461fa05beb9c1859dd70ab8ff270567efcff344122a4bca5a06,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T17:12:48.267895+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p04
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,5,42,0,5042,aime24:p5:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,81fa577b63294d29534ed171fb2ef0d5,11f97a9e23294af6ba92a6ce035e4cb6,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,104,15,False,boxed,,16345,832725c3522b4efb75933623dea7c43365f662afdda82e4a20e6a66f75a8de2f,f153940fdb9b1701430d0782e446fb34b7732dd23625820d11985049d60adbe7,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p05.json,718ca8701f703e77946f3e87707ef9a9a8a649b5a9eebbaad9a80cd410c41b95,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T17:30:54.307349+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p05
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,5,43,0,5043,aime24:p5:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,81fa577b63294d29534ed171fb2ef0d5,11f97a9e23294af6ba92a6ce035e4cb6,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,104,8,False,boxed,,21232,602f4a0dd137799d1974943f4747fd7ab5b160361bf5027cdd650c92e5019028,13d926c7c37a6704cff1a858aafcacc383d073adec2a795ad6bb2d5ff80e5fdd,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p05.json,0869826de850222d475332605e5076dfdcbf3b9a919749a769cabec8414923dd,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T17:53:07.755424+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p05
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,5,44,0,5044,aime24:p5:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,81fa577b63294d29534ed171fb2ef0d5,11f97a9e23294af6ba92a6ce035e4cb6,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,104,4,False,final_answer_nearby_integer,,17615,4de059c72e427a845a4f88bcc31aeee7788f03dceeefc1774ba550c656d6193d,dac48dffc10e68901319b1ca1e2fd00b07e2797520e9e354af4f1defb50b0d6e,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p05.json,4e830f77709bc0d6f9ad696a356db101609d8deb75b7e72ea0d8463646af21ca,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T18:11:27.231330+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p05
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,6,42,0,6042,aime24:p6:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,97b42acde829d31e3a7e3b234c9e5548,9a1006468b41c5592e7a042053d60a11,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,721,137,False,boxed,,11669,ae91c471a3f198487d133a51eb75218b5bd8d688411e0568596f5bf2e1bb62ca,6d3a5bf47b482f189c476a9c481e66855b9e2dfd9882eb1d43ad61db09df3655,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p06.json,32ba71c4b5592011e0d1cb3ff6ced30df5a69330a92943ff869172963937e7da,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T18:23:32.975199+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p06
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,6,43,0,6043,aime24:p6:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,97b42acde829d31e3a7e3b234c9e5548,9a1006468b41c5592e7a042053d60a11,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,721,723,False,boxed,,11818,c178ab21ed63848b52565263eba5c1a7c8c4b27a8c5387fe39e90cfc1c4e0437,78e36c49137bfb505537a2a71daeaaafdf70d553bcee944f29517d17bd6d445a,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p06.json,471cf6b9618506cafbae698ff3b57700796b70787be848d5517bc9690b0e1a8b,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T18:35:47.676889+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p06
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,6,44,0,6044,aime24:p6:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,97b42acde829d31e3a7e3b234c9e5548,9a1006468b41c5592e7a042053d60a11,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,721,17,False,boxed,,16919,9f0279982c7ff0d51717c86d5edfdc85806701969c3119721b5670bfe1bbd20a,479a0b63e5efd2d2abf7804233f4c7e928d51afe7188186e9b8607ab3d28517f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p06.json,7b7a4b97061dc6a5ffc4a76445f659ec017fa58b23d3e9dd84ea510f486288f7,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T18:58:39.491245+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p06
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,7,42,0,7042,aime24:p7:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,ab979499648e65e53e69e36d5bcb98b5,44b6739dc9f9a36ffaeac07e12554918,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,25,25,True,boxed,,4036,1cf84c8b113e9f081deb29b3631ac1ec1c4f225defec5d67c9105cb4319ede51,bd335e1a98e868412bf07bf44f01b93a28a0f64e95e2071b663efed1c014ac98,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p07.json,9ef6dfa85722c68a90113c398b5f0531e72a09f5dadfc2a8026117b5aef1bd89,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T19:03:09.603737+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p07
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,7,43,0,7043,aime24:p7:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,ab979499648e65e53e69e36d5bcb98b5,44b6739dc9f9a36ffaeac07e12554918,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,25,10,False,boxed,,11148,fbcc11da409aa765e03336b86171d8c74772cee8800841fccc9decf5b1041a84,322fa0650b29dbb51f72e83c6f520c34dfd0720eef396a66eb7ef9faafb91359,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p07.json,7c78acbfbc097310a4ecd921acfcf8f9e866b33089d9bc30efca8fbb501586bb,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T19:14:40.631194+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p07
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,7,44,0,7044,aime24:p7:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,ab979499648e65e53e69e36d5bcb98b5,44b6739dc9f9a36ffaeac07e12554918,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,25,125,False,boxed,,14111,74f027e9464cfb1a8a54a0c05ec97e33cc8922cf7cc5248ac21db6e62ea93b67,cd6b72837999f89374d7a38e64b794515c1fff6002c5e9ec3c92070e28fd9a3d,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p07.json,d51c64c9b838942f1614a76cf42f8004ba8a9d435237837b1138fa6edf21a346,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T19:29:17.821349+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p07
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,8,42,0,8042,aime24:p8:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,9c8b34a4d9e5364997806620c79e25ca,5658ccda3a245bcc3839dbc2ff4cf311,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,809,809,True,boxed,,9510,c3fe7834da2392575839846eb37a0114699d9f8abce5ab079fe96faf2f71d76d,ce1f56e23db43f75e13327c4fdf10173f8b1221cb2d7da293980551ace7058c9,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p08.json,4bdc7090b95afe8e71205686ee1cca7fe7ea0683267557e2a31eed3e6c5add5a,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T19:39:09.354796+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p08
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,8,43,0,8043,aime24:p8:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,9c8b34a4d9e5364997806620c79e25ca,5658ccda3a245bcc3839dbc2ff4cf311,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,809,1,False,tail_integer,,29309,0da2e5846f531317e7fc0083f9bb4ea7226e397d98bc04fe203a78b15c42e129,b5f0e73d1dd410eb94d18312e26aa684afc4f86f25eb009ff2fd231d8b119095,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p08.json,1520d38b9fd985b3f7abdf2d2b5bbb35419cc0ad6e53e24af4f6262f7e5414c7,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T20:09:36.030350+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p08
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,8,44,0,8044,aime24:p8:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,9c8b34a4d9e5364997806620c79e25ca,5658ccda3a245bcc3839dbc2ff4cf311,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,809,866,False,tail_integer,,15723,58b0f20c581f6c438e0fbacbf9c681f369e0134607ebc4efa0c4974300f87f9c,b78719f9fb491424f013223d414a4a431938ce5fd6cf14d71fc093f208f336f0,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p08.json,fb6d328982f8c5e8170b5297169007f9c1fea2013dba2db2e79fcd54673361e6,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T20:25:57.983819+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p08
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,9,42,0,9042,aime24:p9:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,66cde1dddcca8dc92c294edf09229fb7,335c2c16d49a9e931b1d03ed124a8db7,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,116,116,True,boxed,,4673,af585006a8824aa6749913f0b9e89bdc359edd08257cab32d362c245ca791caa,ffbe60a16f25cda1d16b017a06e9050a4a227f380c241d6e2830703c15c25fc8,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed42/p09.json,fa655ef1dd187fb0ba26724a58d317903016a98726ff89f62e841c8281c369a6,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T20:30:51.697563+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed42:p09
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,9,43,0,9043,aime24:p9:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,66cde1dddcca8dc92c294edf09229fb7,335c2c16d49a9e931b1d03ed124a8db7,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,116,116,True,boxed,,5934,69cbb8a52952d44540fcd3cd85cab931a05ec0fb0443500cbd3319af0a339dec,aaa8fcb3397f8d12aa1173814905698e6876f956e8af27f66db127902bd8c16f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed43/p09.json,d7f0496b8dd0ac264ed50954f6e1a8f316f4e739bf8bb5304c1939cbdd3af0c3,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T20:36:59.778129+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed43:p09
aime24,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,KIVI_PAPER_G128,KIVI_PAPER_G128,kivi_paper_g128,a32ded9b2d918e25,9,44,0,9044,aime24:p9:s0,07ec3f0c489406676be9d6057e2f97c9c32bc18e856d13df1d05c76724cbb08f,66cde1dddcca8dc92c294edf09229fb7,335c2c16d49a9e931b1d03ed124a8db7,116f62b577ab007c,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,116,116,True,boxed,,3871,3123dbbf48e993143d0445c9983c35e1bc5cd6de943de31556898b5a4ea96a90,709749c448e7fcecabc6f9cb4adac16712b0690518786fbd9bb1a371c357c457,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime24_kivi_paper_g128_quality_v100/formal/KIVI_PAPER_G128/seed44/p09.json,83512e4757b72ef9bba10d529cf92374b8c0233bea45a160d4838946d5097c14,aime25_full_causal25_quality_v100_formal,22689d6fd976440b,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-22T20:41:02.158647+00:00,2,2,128,0,128,128,,,,,deepseek_r1_recommended,KIVI_PAPER_G128:seed44:p09
